id,data_provider,country,partner_product_category,product_category,brand,year_of_manufacture,repair_status,event_date,problem,language,translated
rcwales_2774,Repair Cafe Wales,GBR,Electrical ~ Recharge Tool Set,Power tool,Challenge,????,Repairable,2019-06-01,Recharge Tool Set Recharge Battery Not Working,en,Recharge Tool Set Recharge Battery Not Working
rcwales_4097,Repair Cafe Wales,GBR,Electrical ~ rechargeable torch,Decorative or safety lights,Unknown,????,Repairable,2020-01-01,rechargeable torch ,en,rechargeable torch 
rcwales_4098,Repair Cafe Wales,GBR,Electrical ~ rechargeable torch,Decorative or safety lights,Unknown,????,Repairable,2020-01-01,rechargeable torch ,en,rechargeable torch 
rcint_20649,Repair Café International,AUS,Household appliances electric ~ Lamp/lighting,Lamp,Arlec,????,Repairable,2019-08-11,Rechargeable torch doesn't work,en,Rechargeable torch doesn't work
restart_9420,The Restart Project,GBR,Misc,Misc,Unknown,2003,Repairable,2018-10-06,rechargeable torch not turning on,en,rechargeable torch not turning on
anstiftung_3423,anstiftung,DEU,Elektro Sonstiges ~ Akkuschrauber,Power tool,Parkside,2011,Repairable,2019-08-01,"Recht kraftlos kam ein Parkside „PABS 10,8V-Li“ Akkuschrauber daher. Ursache war lediglich eine schwache Akkuzelle innerhalb des 3er-Akku-Packs, für den der Besitzer nun einen Ersatz besorgen möchte.",de,"Quite powerless one Parkside ""PABS 10.8-Li"" cordless screwdriver came along. The cause was only a weak battery cell within the 3 battery packs, for which the owners now want to get a replacement."
anstiftung_1798,anstiftung,DEU,Elektro Sonstiges ~ Spielzeug,Toy,Unknown,????,Repairable,2019-05-16,"Reparatur war gestern aus Zeitgründen abgebrochen worden.Heutige Diagnose: mit einer externen Stromversorgung funktionierte das Flugzeug wieder und war auch von weiterer Entfernung her steuerbar. Hier muss also ein neuer LiPo-Akku her, der aber von der Größe und dem Gewicht nicht stark abweichen darf. Wir haben ihm noch im Internet dazu was passendes rausgesucht.",de,"Repair yesterday was canceled due to time constraints worden.Heutige Diagnosis: by an external power supply, the aircraft was working again and was also controllable from further away ago. Here must therefore a new LiPo battery ago, but which may not differ greatly from the size and weight. We have to something suitable picked out him even on the Internet."
restart_11170,The Restart Project,IRL,Mobile,Mobile,Apple,????,Repairable,2019-02-02,Replacement Battery needed,en,Replacement Battery needed
restart_17731,The Restart Project,SWE,Mobile,Mobile,Fairphone,2016,Repairable,2020-09-13,right side of display not working. microphone only working with headset. Does not transfer pictures to computer. Poor charging.,en,right side of display not working. microphone only working with headset. Does not transfer pictures to computer. Poor charging.
rcwales_1966,Repair Cafe Wales,GBR,IT/Phone ~ samsung tablet,Tablet,Samsung,????,End of life,2019-11-01,samsung tablet device not charging,en,samsung tablet device not charging
restart_4163,The Restart Project,GBR,Misc ~ Satnav,Tablet,TomTom,????,Repairable,2017-01-28,Sat Nav - car charging problem,en,Sat Nav - car charging problem
restart_14460,The Restart Project,IRL,Mobile,Mobile,Apple,2014,Repairable,2019-08-31,Screen & Battery Replacements,en,Screen & Battery Replacements
rcwales_2140,Repair Cafe Wales,GBR,Electrical ~ screwdriver lamp,Lamp,Unknown,????,End of life,2019-09-01,screwdriver lamp charger not charging,en,screwdriver lamp charger not charging
restart_2280,The Restart Project,ESP,Mobile,Mobile,Unknown,????,Repairable,2016-02-23,sembla que allÃ on s'endolla estÃ xafat i no puc carregar la bateria,ca,it seems that wherever plugged added crushed and I can not charge the battery
anstiftung_4245,anstiftung,DEU,Haushaltsgeräte ~ Uhr,Watch/clock,Unknown,2007,Repairable,2019-12-12,"Sie funktionierte nicht mehr. Sie wurde nicht mehr mit der benötigten Betriebsspannung versorgt, weil die Kontakte im Batteriehalter vollkommen weggegammelt waren. Offenbar waren dort verbrauchte Batterien ausgelaufen und das Elektrolyt hat das Metall der Kontakte zersetzt. Die Besucherin wird einen neuen Batteriehalter besorgen und dann reparieren wir das nächste Mal weiter.",de,"They did not work more. She was no longer supplied with the required operating voltage, because the contacts in the battery holder were completely weggegammelt. Apparently used batteries were there expired and the electrolyte is decomposed, the metal of the contacts. The visitor will get a new battery holder and then we will repair the next time on."
anstiftung_2109,anstiftung,DEU,Elektro Sonstiges ~ Taschenlampe,Decorative or safety lights,Unknown,????,End of life,2016-03-10,"Sie leuchtete nicht mehr. Nicht nur der LiPo-Akku war komplett leer, was für diesen Typ schon den Tod bedeutet, sondern auch eine Sicherung in der Ladestation war defekt. Die haben wir ersetzt, aber auch die Ladeelektronik selbst hatte einen Defekt, den wir nicht beheben konnten.",de,"Do not shone more. Not only the LiPo battery was completely empty, which already meant death for this type, but also back in the charging station was broken. We have replaced, but the charging circuitry itself had a defect, we could not fix."
restart_15429,The Restart Project,CAN,Laptop medium,Laptop,Unknown,????,Repairable,2019-10-23,Slow device + charging problem,en,Slow device + charging problem
restart_10832,The Restart Project,ITA,Power tool,Power tool,Huawei,????,Repairable,2019-01-12,"Smartphone's charger broken inside, probably new transformator needed.",en,"Smartphone's charger broken inside, probably new transformator needed."
fixitclinic_153,Fixit Clinic,USA,Smartwatch,Watch/clock,Pebble,2014,Repairable,2018-08-10,Smartwatch ~ Can't turn on. Assuming that the charger didn't actual charge the watch,en,Smartwatch ~ Can't turn on. Assuming that the charger didn't actual charge the watch
restart_177,The Restart Project,GBR,PC Accessory ~ Charger,PC accessory,Unknown,????,End of life,2013-10-19,Solar charger - Battery issue - Needed to break it to get inside,en,Solar charger - Battery issue - Needed to break it to get inside
restart_10394,The Restart Project,GBR,Decorative or safety lights,Decorative or safety lights,Unknown,????,End of life,2018-11-18,Solar light - rechargable battey won't recharge,en,Solar light - rechargable battey won't recharge
restart_2887,The Restart Project,GBR,Digital Compact Camera,Digital compact camera,Nikon,????,Repairable,2016-06-11,Sometimes doesn't turn on. Needs charger to test. (Back next time).,en,Sometimes doesn't turn on. Needs charger to test. (Back next time).
rcwales_578,Repair Cafe Wales,GBR,Electrical ~ Sony Experai Z and HTC sense,Mobile,Unknown,????,Repairable,2018-09-01,"Sony Experai Z and HTC sense Sony experia z1, is not charging htc sence not charging",en,"Sony Experai Z and HTC sense Sony experia z1, is not charging htc sence not charging"
restart_12022,The Restart Project,CAN,Mobile,Mobile,Unknown,????,End of life,2019-03-13,Sound glitch + charging port,en,Sound glitch + charging port
restart_1735,The Restart Project,GBR,Portable radio,Portable radio,Unknown,????,Repairable,2015-09-26,speaker burnt ou - need to be charged,en,speaker burnt ou - need to be charged
rcwales_3554,Repair Cafe Wales,GBR,Electrical ~ speaker,Hi-Fi separates,JBL,????,Repairable,2020-02-01,speaker doesn't charge when plugged,en,speaker doesn't charge when plugged
rcwales_2847,Repair Cafe Wales,GBR,IT/Phone ~ speaker/charger,Battery/charger/adapter,Apple,????,Repairable,2019-09-01,speaker/charger no longer plays,en,speaker/charger no longer plays
rcint_20650,Repair Café International,NLD,Display and sound equipment ~ Headphones,Headphones,Marmitek,2013,Repairable,2019-08-24,Speelt slechts korte tijd. Accu in slechte conditie.,nl,Playing a short time. Battery in poor condition.
rcint_22271,Repair Café International,NLD,Display and sound equipment ~ Headphones,Headphones,Marmitek,2013,Repairable,2019-09-28,Speelt slechts korte tijd. Accu reeds vervangen,nl,Playing a short time. been replaced Battery
rcint_26000,Repair Café International,CAN,Household appliances electric ~ Transformer,Battery/charger/adapter,Unknown,????,End of life,2019-11-30,stopped charging,en,stopped charging
restart_10870,The Restart Project,GBR,Vacuum,Vacuum,Bosch,2017,Repairable,2019-01-13,Switch jammed. Not charging?,en,Switch jammed. Not charging?
restart_4702,The Restart Project,GBR,Tablet,Tablet,Samsung,????,Repairable,2017-04-01,"Tab3 10"" USB charging port damaged. Spare part available and repair very doable",en,"Tab3 10"" USB charging port damaged. Spare part available and repair very doable"
restart_303,The Restart Project,GBR,Tablet,Tablet,Unknown,????,End of life,2013-12-15,Tablet - Not charging -,en,Tablet - Not charging -
restart_972,The Restart Project,GBR,Tablet,Tablet,Samsung,????,Repairable,2014-10-14,Tablet - USB charging port loosen - Needs spare part,en,Tablet - USB charging port loosen - Needs spare part
fixitclinic_119,Fixit Clinic,USA,tablet and ipod,Tablet,Amazon / Apple,2008,Repairable,2018-04-27,tablet and ipod ~ Won't turn on / won't charge,en,tablet and ipod ~ Won't turn on / won't charge
restart_15148,The Restart Project,GBR,PC Accessory,PC accessory,Unknown,????,End of life,2019-10-12,tablet charging port,en,tablet charging port
restart_12308,The Restart Project,IRL,Tablet,Tablet,Lenovo,????,Repairable,2019-03-23,Tablet does not charge,en,Tablet does not charge
rcwales_3240,Repair Cafe Wales,GBR,IT/Phone ~ tablet,Tablet,Samsung,????,Repairable,2019-03-01,tablet not charging,en,tablet not charging
rcwales_3753,Repair Cafe Wales,GBR,Electrical ~ tablet,Tablet,Amazon,????,End of life,2020-01-01,tablet not charging,en,tablet not charging
rcwales_2829,Repair Cafe Wales,GBR,Electrical ~ tablet,Tablet,Samsung,????,Repairable,2019-09-01,tablet won't hold charge,en,tablet won't hold charge
anstiftung_2772,anstiftung,DEU,Unterhaltungselektronik ~ Radio,Portable radio,VEB Stern-Radio Berlin,????,End of life,2018-08-05,"Taschenradio hat lange rumgelegen, Batterien ausgelaufen.In der Folge waren zahlreiche Kontakte und Teile der Leiterplatte korrodiert. In diesem Fall wäre wirklich eine aufwändige Komplettrestauration notwendig, wozu wir uns vor Ort nicht in der Lage sahen. Eventuell kommt die Besitzerin damit zu einem anderen Termin mit etwas mehr Zeit wieder.",de,"Pocket radio has rumgelegen long, batteries ausgelaufen.In subsequently were corroded numerous contacts and parts of the circuit board. In this case, a complex complete restoration would be really necessary, why we did not see ourselves in the situation on the ground. the owner may get away with it to another appointment with a bit more time."
rcint_7668,Repair Café International,NLD,Household appliances electric ~ Shaver,Hair & beauty item,Philips,????,Repairable,2018-06-03,te weinig opgeladen,nl,too little recharged
restart_10472,The Restart Project,GBR,Mobile,Mobile,Fairphone,????,Repairable,2018-11-24,The Mic & charging module not working. Couldn't fix it.,en,The Mic & charging module not working. Couldn't fix it.
rcwales_1362,Repair Cafe Wales,GBR,Electrical ~ toothbrush,Hair & beauty item,Unknown,????,End of life,2019-10-01,toothbrush doesn't charge,en,toothbrush doesn't charge
rcwales_1885,Repair Cafe Wales,GBR,Electrical ~ Toothbrush,Hair & beauty item,Unknown,????,Repairable,2019-09-01,Toothbrush not charging,en,Toothbrush not charging
restart_1024,The Restart Project,GBR,Hair & Beauty item ~ Toothbrush,Hair & beauty item,Braun,????,Repairable,2014-11-22,"Toothbrush. Won't start, charger missing.",en,"Toothbrush. Won't start, charger missing."
restart_6211,The Restart Project,GBR,Misc ~ Torch,Decorative or safety lights,Rolson,????,Repairable,2017-10-14,Torch Doesn't charge,en,Torch Doesn't charge
restart_10241,The Restart Project,GBR,Decorative or safety lights ~ Torch,Decorative or safety lights,Diall,????,Repairable,2018-11-17,"Torch light.Won't charge. Charger failing and not fixable, get a new one and the torch will work.",en,"Torch light.Won't charge. Charger failing and not fixable, get a new one and the torch will work."
restart_4211,The Restart Project,NOR,Handheld entertainment device ~ iPod,Handheld entertainment device,Apple,????,Repairable,2017-01-28,Turns off after charging,en,Turns off after charging
restart_10417,The Restart Project,NOR,Mobile,Mobile,Apple,2015,End of life,2018-11-21,Turns off even when fully charged,en,Turns off even when fully charged
anstiftung_3060,anstiftung,DEU,Elektro Sonstiges ~ Uhr,Watch/clock,Opel,????,Repairable,2019-06-19,"Uhr geht nicht mehr, obwohl die Batterie vor einem Monat erst gewechselt wurde.Batterie kontrolliert - nur 0,6 Volt. Stromaufnahme der Uhr gemessen - ok.Besitzerin verschafft neue Batterie.",de,"PM does not go longer, even though the battery changed until a month ago wurde.Batterie controlled - only 0.6 volts. Current consumption of the clock measured - ok.Besitzerin gives new battery."
restart_12065,The Restart Project,GBR,Tablet,Tablet,Hudl,????,Repairable,2019-03-16,"Unable to charge / couldn't find fault, returning when more time",en,"Unable to charge / couldn't find fault, returning when more time"
restart_8967,The Restart Project,GBR,Lamp,Lamp,Unknown,2015,Repairable,2018-09-01,"Uneven brightness, owner advised to try recharging on 6v.",en,"Uneven brightness, owner advised to try recharging on 6v."
restart_7872,The Restart Project,GBR,Tablet,Tablet,Pronto Tec,????,Repairable,2018-04-19,USB charger. Its not working. The tablet thinks it's charging when it's not.Needs a new micro usb port,en,USB charger. Its not working. The tablet thinks it's charging when it's not.Needs a new micro usb port
restart_6886,The Restart Project,GBR,Decorative or safety lights,Decorative or safety lights,Unknown,????,Repairable,2017-12-09,USB charging bike light,en,USB charging bike light
restart_12148,The Restart Project,BEL,Decorative or safety lights ~ Bicycle light,Decorative or safety lights,Magicshine,2018,End of life,2019-03-17,"USB-chargable bike light. The charging indicator light shines when plugged in, but even after hours of charging, the light doesn't turn on. It was impossible to dissasemble without destroying the casing due to waterproofing and the overall design.",en,"USB-chargable bike light. The charging indicator light shines when plugged in, but even after hours of charging, the light doesn't turn on. It was impossible to dissasemble without destroying the casing due to waterproofing and the overall design."
